subscription_id,account_id,trial_start_date,conversion_date,plan_name,monthly_recurring_revenue,cancel_date,status
S06195,A06195,2024-01-23,,Trial Only,0,,trial_expired
S06196,A06196,2024-09-25,,Trial Only,0,,trial_expired
S06197,A06197,2025-05-17,2025-05-27,Pro,99,2026-02-14,cancelled
S06198,A06198,2024-04-02,,Trial Only,0,,trial_expired
S06199,A06199,2024-10-23,2024-11-07,Starter,49,2025-04-01,cancelled
S06200,A06200,2025-09-25,,Trial Only,0,,trial_expired
S06201,A06201,2024-11-18,2024-12-04,Pro,99,2025-11-20,cancelled
S06202,A06202,2024-11-14,,Trial Only,0,,trial_expired
S06203,A06203,2024-12-20,,Trial Only,0,,trial_expired
S06204,A06204,2024-04-27,2024-05-04,Pro,99,2024-08-21,cancelled
S06205,A06205,2024-04-01,2024-04-15,Pro,99,2024-05-03,cancelled
S06206,A06206,2025-03-02,,Trial Only,0,,trial_expired
S06207,A06207,2024-09-14,,Trial Only,0,,trial_expired
S06208,A06208,2024-07-08,2024-07-18,Pro,99,2025-06-03,cancelled
S06209,A06209,2024-01-17,,Trial Only,0,,trial_expired
S06210,A06210,2025-06-26,2025-07-02,Pro,99,2026-03-07,cancelled
S06211,A06211,2024-01-17,,Trial Only,0,,trial_expired
S06212,A06212,2025-04-21,,Trial Only,0,,trial_expired
S06213,A06213,2024-09-07,,Trial Only,0,,trial_expired
S06214,A06214,2025-01-13,,Trial Only,0,,trial_expired
S06215,A06215,2024-06-09,2024-06-24,Pro,99,,active
S06216,A06216,2024-04-06,2024-04-14,Starter,49,2024-05-24,cancelled
S06217,A06217,2024-12-03,2024-12-16,Starter,49,2025-02-02,cancelled
S06218,A06218,2025-03-15,2025-03-20,Starter,49,,active
S06219,A06219,2024-05-04,,Trial Only,0,,trial_expired
S06220,A06220,2024-10-07,,Trial Only,0,,trial_expired
S06221,A06221,2024-10-13,2024-10-18,Starter,49,2024-12-03,cancelled
S06222,A06222,2024-05-18,,Trial Only,0,,trial_expired
S06223,A06223,2024-12-25,,Trial Only,0,,trial_expired
S06224,A06224,2024-03-31,,Trial Only,0,,trial_expired
S06225,A06225,2024-11-20,,Trial Only,0,,trial_expired
S06226,A06226,2024-03-08,2024-03-13,Starter,49,2024-10-09,cancelled
S06227,A06227,2024-11-08,,Trial Only,0,,trial_expired
S06228,A06228,2024-07-23,,Trial Only,0,,trial_expired
S06229,A06229,2024-10-18,,Trial Only,0,,trial_expired
S06230,A06230,2024-10-05,2024-10-17,Pro,99,2024-11-09,cancelled
S06231,A06231,2025-08-08,,Trial Only,0,,trial_expired
S06232,A06232,2024-11-10,2024-11-27,Pro,99,2025-07-16,cancelled
S06233,A06233,2025-06-07,2025-06-21,Starter,49,2025-08-11,cancelled
S06234,A06234,2024-05-25,2024-06-07,Starter,49,2025-09-02,cancelled
S06235,A06235,2024-08-20,2024-08-23,Pro,99,2026-02-25,cancelled
S06236,A06236,2024-02-11,2024-02-24,Pro,99,2024-03-05,cancelled
S06237,A06237,2024-09-27,,Trial Only,0,,trial_expired
S06238,A06238,2025-02-24,2025-03-04,Pro,99,2025-05-17,cancelled
S06239,A06239,2025-06-21,,Trial Only,0,,trial_expired
S06240,A06240,2024-12-25,2025-01-03,Starter,49,2025-07-19,cancelled
S06241,A06241,2025-02-04,,Trial Only,0,,trial_expired
S06242,A06242,2024-04-21,,Trial Only,0,,trial_expired
S06243,A06243,2024-01-20,2024-02-14,Pro,99,2024-05-14,cancelled
S06244,A06244,2025-05-20,2025-05-23,Starter,49,,active
S06245,A06245,2024-04-14,2024-05-10,Pro,99,2024-07-01,cancelled
S06246,A06246,2024-02-22,,Trial Only,0,,trial_expired
S06247,A06247,2025-08-28,,Trial Only,0,,trial_expired
S06248,A06248,2025-09-12,2025-09-18,Starter,49,,active
S06249,A06249,2025-01-22,,Trial Only,0,,trial_expired
S06250,A06250,2024-09-05,,Trial Only,0,,trial_expired
S06251,A06251,2025-06-17,2025-07-05,Business,249,,active
S06252,A06252,2024-05-10,,Trial Only,0,,trial_expired
S06253,A06253,2024-10-02,,Trial Only,0,,trial_expired
S06254,A06254,2024-08-23,2024-08-26,Pro,99,2024-09-16,cancelled
S06255,A06255,2025-08-11,,Trial Only,0,,trial_expired
S06256,A06256,2025-08-16,2025-09-01,Business,249,,active
S06257,A06257,2025-02-12,2025-02-18,Pro,99,2025-09-11,cancelled
S06258,A06258,2024-03-07,,Trial Only,0,,trial_expired
S06259,A06259,2024-11-06,,Trial Only,0,,trial_expired
S06260,A06260,2024-06-07,2024-06-13,Starter,49,2025-03-11,cancelled
S06261,A06261,2025-07-23,,Trial Only,0,,trial_expired
S06262,A06262,2024-03-26,2024-04-09,Starter,49,,active
S06263,A06263,2024-01-29,,Trial Only,0,,trial_expired
S06264,A06264,2025-03-21,2025-04-07,Starter,49,2025-08-01,cancelled
S06265,A06265,2024-10-19,,Trial Only,0,,trial_expired
S06266,A06266,2025-06-21,2025-07-15,Pro,99,2025-11-25,cancelled
S06267,A06267,2024-02-11,2024-02-20,Starter,49,2024-10-17,cancelled
S06268,A06268,2025-05-26,2025-06-04,Business,249,2025-08-25,cancelled
S06269,A06269,2024-01-20,,Trial Only,0,,trial_expired
S06270,A06270,2024-01-15,2024-01-24,Pro,99,2025-06-09,cancelled
S06271,A06271,2024-10-24,,Trial Only,0,,trial_expired
S06272,A06272,2024-05-22,2024-06-11,Business,249,2024-12-07,cancelled
S06273,A06273,2025-01-10,,Trial Only,0,,trial_expired
S06274,A06274,2024-01-14,2024-01-24,Pro,99,2025-06-03,cancelled
S06275,A06275,2024-01-19,,Trial Only,0,,trial_expired
S06276,A06276,2025-04-05,2025-04-15,Starter,49,2025-05-09,cancelled
S06277,A06277,2024-05-14,,Trial Only,0,,trial_expired
S06278,A06278,2025-02-16,,Trial Only,0,,trial_expired
S06279,A06279,2025-04-21,,Trial Only,0,,trial_expired
S06280,A06280,2024-01-31,2024-02-17,Starter,49,2024-05-25,cancelled
S06281,A06281,2025-05-05,,Trial Only,0,,trial_expired
S06282,A06282,2024-06-23,,Trial Only,0,,trial_expired
S06283,A06283,2024-09-11,2024-09-23,Business,249,2025-05-16,cancelled
S06284,A06284,2024-02-19,,Trial Only,0,,trial_expired
S06285,A06285,2025-06-21,2025-07-06,Starter,49,2025-10-06,cancelled
S06286,A06286,2024-12-22,,Trial Only,0,,trial_expired
S06287,A06287,2024-11-18,,Trial Only,0,,trial_expired
S06288,A06288,2025-09-14,,Trial Only,0,,trial_expired
S06289,A06289,2024-08-08,2024-08-17,Starter,49,2026-02-04,cancelled
S06290,A06290,2025-07-27,,Trial Only,0,,trial_expired
S06291,A06291,2025-03-31,,Trial Only,0,,trial_expired
S06292,A06292,2025-08-22,,Trial Only,0,,trial_expired
S06293,A06293,2025-08-08,2025-08-18,Business,249,2026-02-21,cancelled
S06294,A06294,2025-09-26,,Trial Only,0,,trial_expired
S06295,A06295,2024-03-21,2024-03-29,Business,249,,active
S06296,A06296,2025-05-23,2025-06-03,Pro,99,,active
S06297,A06297,2025-05-29,,Trial Only,0,,trial_expired
S06298,A06298,2025-02-07,2025-02-22,Starter,49,,active
S06299,A06299,2024-06-30,2024-07-15,Starter,49,2025-05-14,cancelled
S06300,A06300,2025-09-12,,Trial Only,0,,trial_expired
S06301,A06301,2024-05-10,2024-05-18,Business,249,2024-12-21,cancelled
S06302,A06302,2024-11-15,2024-11-28,Starter,49,2025-08-10,cancelled
S06303,A06303,2024-11-26,,Trial Only,0,,trial_expired
S06304,A06304,2024-04-11,,Trial Only,0,,trial_expired
S06305,A06305,2025-04-02,,Trial Only,0,,trial_expired
S06306,A06306,2024-02-21,,Trial Only,0,,trial_expired
S06307,A06307,2025-03-13,2025-03-21,Business,249,,active
S06308,A06308,2025-06-28,2025-07-10,Pro,99,2025-08-24,cancelled
S06309,A06309,2024-08-18,2024-08-23,Starter,49,2024-10-03,cancelled
S06310,A06310,2025-03-24,,Trial Only,0,,trial_expired
S06311,A06311,2024-04-07,2024-04-17,Starter,49,2024-08-14,cancelled
S06312,A06312,2025-06-26,2025-07-09,Business,249,,active
S06313,A06313,2025-09-06,2025-09-21,Pro,99,2025-11-17,cancelled
S06314,A06314,2024-04-04,2024-04-28,Pro,99,2024-07-18,cancelled
S06315,A06315,2025-03-12,,Trial Only,0,,trial_expired
S06316,A06316,2024-11-18,,Trial Only,0,,trial_expired
S06317,A06317,2024-12-02,2024-12-09,Starter,49,,active
S06318,A06318,2025-03-22,2025-03-27,Starter,49,2025-04-21,cancelled
S06319,A06319,2024-11-09,,Trial Only,0,,trial_expired
S06320,A06320,2025-01-14,2025-01-18,Pro,99,2025-09-23,cancelled
S06321,A06321,2024-05-28,2024-06-09,Starter,49,2025-02-02,cancelled
S06322,A06322,2024-09-05,2024-09-26,Business,249,2025-01-04,cancelled
S06323,A06323,2025-07-09,2025-07-13,Starter,49,,active
S06324,A06324,2024-03-06,,Trial Only,0,,trial_expired
S06325,A06325,2025-01-12,,Trial Only,0,,trial_expired
S06326,A06326,2024-04-26,,Trial Only,0,,trial_expired
S06327,A06327,2025-06-27,2025-07-13,Starter,49,,active
S06328,A06328,2025-01-03,2025-01-18,Pro,99,2025-02-25,cancelled
S06329,A06329,2024-09-18,,Trial Only,0,,trial_expired
S06330,A06330,2024-06-10,,Trial Only,0,,trial_expired
S06331,A06331,2024-10-07,,Trial Only,0,,trial_expired
S06332,A06332,2025-09-09,2025-09-12,Pro,99,,active
S06333,A06333,2024-11-20,2024-12-03,Pro,99,2025-03-25,cancelled
S06334,A06334,2024-10-30,2024-11-06,Pro,99,,active
S06335,A06335,2025-04-18,,Trial Only,0,,trial_expired
S06336,A06336,2024-09-06,,Trial Only,0,,trial_expired
S06337,A06337,2024-10-01,2024-10-26,Pro,99,2024-12-23,cancelled
S06338,A06338,2024-08-09,2024-08-29,Business,249,2025-12-18,cancelled
S06339,A06339,2024-04-03,,Trial Only,0,,trial_expired
S06340,A06340,2025-03-27,,Trial Only,0,,trial_expired
S06341,A06341,2025-07-15,,Trial Only,0,,trial_expired
S06342,A06342,2025-08-06,,Trial Only,0,,trial_expired
S06343,A06343,2025-07-20,,Trial Only,0,,trial_expired
S06344,A06344,2024-10-18,2024-11-07,Starter,49,2025-01-01,cancelled
S06345,A06345,2024-07-04,2024-07-21,Pro,99,2024-08-14,cancelled
S06346,A06346,2025-02-03,2025-02-18,Starter,49,2026-02-17,cancelled
S06347,A06347,2025-09-07,2025-09-16,Pro,99,,active
S06348,A06348,2025-04-05,,Trial Only,0,,trial_expired
S06349,A06349,2024-11-12,,Trial Only,0,,trial_expired
S06350,A06350,2025-03-10,,Trial Only,0,,trial_expired
S06351,A06351,2025-05-07,,Trial Only,0,,trial_expired
S06352,A06352,2025-08-16,2025-08-26,Pro,99,2026-03-06,cancelled
S06353,A06353,2025-04-30,,Trial Only,0,,trial_expired
S06354,A06354,2024-10-05,,Trial Only,0,,trial_expired
S06355,A06355,2024-06-27,,Trial Only,0,,trial_expired
S06356,A06356,2024-11-15,,Trial Only,0,,trial_expired
S06357,A06357,2024-08-03,,Trial Only,0,,trial_expired
S06358,A06358,2025-09-01,,Trial Only,0,,trial_expired
S06359,A06359,2024-11-19,,Trial Only,0,,trial_expired
S06360,A06360,2024-11-01,,Trial Only,0,,trial_expired
S06361,A06361,2024-08-17,2024-08-31,Starter,49,2024-10-21,cancelled
S06362,A06362,2025-02-04,,Trial Only,0,,trial_expired
S06363,A06363,2024-11-26,2024-12-02,Pro,99,,active
S06364,A06364,2024-03-19,2024-04-13,Pro,99,2025-01-20,cancelled
S06365,A06365,2025-07-12,2025-07-28,Business,249,,active
S06366,A06366,2024-08-25,,Trial Only,0,,trial_expired
S06367,A06367,2024-10-04,2024-10-14,Starter,49,2025-11-25,cancelled
S06368,A06368,2024-05-11,2024-05-24,Pro,99,2024-07-09,cancelled
S06369,A06369,2024-12-17,2024-12-22,Business,249,,active
S06370,A06370,2025-03-19,2025-03-30,Starter,49,2025-11-24,cancelled
S06371,A06371,2025-07-21,,Trial Only,0,,trial_expired
S06372,A06372,2024-01-27,2024-02-23,Starter,49,2024-05-15,cancelled
S06373,A06373,2025-09-17,2025-09-24,Starter,49,,active
S06374,A06374,2025-03-20,,Trial Only,0,,trial_expired
S06375,A06375,2024-07-04,2024-07-17,Starter,49,2024-12-07,cancelled
S06376,A06376,2024-05-10,,Trial Only,0,,trial_expired
S06377,A06377,2024-07-12,2024-07-23,Pro,99,2025-01-21,cancelled
S06378,A06378,2025-07-17,,Trial Only,0,,trial_expired
S06379,A06379,2024-07-09,,Trial Only,0,,trial_expired
S06380,A06380,2024-10-25,2024-11-20,Business,249,2026-01-25,cancelled
S06381,A06381,2025-03-22,,Trial Only,0,,trial_expired
S06382,A06382,2025-07-14,2025-07-17,Business,249,2025-10-20,cancelled
S06383,A06383,2025-02-17,,Trial Only,0,,trial_expired
S06384,A06384,2025-04-23,2025-05-08,Business,249,,active
S06385,A06385,2024-04-19,2024-05-04,Pro,99,2024-07-05,cancelled
S06386,A06386,2025-07-18,,Trial Only,0,,trial_expired
S06387,A06387,2024-06-28,,Trial Only,0,,trial_expired
S06388,A06388,2024-03-19,2024-04-09,Pro,99,2024-07-11,cancelled
S06389,A06389,2025-09-18,,Trial Only,0,,trial_expired
S06390,A06390,2024-05-08,2024-05-28,Starter,49,2024-10-17,cancelled
S06391,A06391,2024-03-24,2024-04-06,Starter,49,,active
S06392,A06392,2025-01-27,,Trial Only,0,,trial_expired
S06393,A06393,2024-07-28,,Trial Only,0,,trial_expired
S06394,A06394,2024-03-22,,Trial Only,0,,trial_expired
S06395,A06395,2025-01-14,,Trial Only,0,,trial_expired
S06396,A06396,2025-04-27,,Trial Only,0,,trial_expired
S06397,A06397,2025-05-21,,Trial Only,0,,trial_expired
S06398,A06398,2024-04-06,,Trial Only,0,,trial_expired
S06399,A06399,2024-12-19,2024-12-27,Pro,99,2025-08-08,cancelled
S06400,A06400,2025-06-04,2025-06-18,Starter,49,2025-08-16,cancelled
S06401,A06401,2024-04-10,,Trial Only,0,,trial_expired
S06402,A06402,2024-05-12,2024-05-21,Pro,99,2025-11-11,cancelled
S06403,A06403,2024-01-02,2024-01-09,Pro,99,2025-01-03,cancelled
S06404,A06404,2024-11-28,,Trial Only,0,,trial_expired
S06405,A06405,2024-05-03,,Trial Only,0,,trial_expired
S06406,A06406,2025-04-03,,Trial Only,0,,trial_expired
S06407,A06407,2025-09-11,2025-09-26,Starter,49,2025-11-01,cancelled
S06408,A06408,2024-05-13,2024-05-24,Business,249,2025-05-15,cancelled
S06409,A06409,2025-02-11,,Trial Only,0,,trial_expired
S06410,A06410,2024-05-15,2024-05-28,Starter,49,2025-01-04,cancelled
S06411,A06411,2024-01-10,2024-01-25,Pro,99,,active
S06412,A06412,2025-04-27,2025-05-09,Starter,49,2025-08-08,cancelled
S06413,A06413,2024-10-05,,Trial Only,0,,trial_expired
S06414,A06414,2025-09-03,,Trial Only,0,,trial_expired
S06415,A06415,2024-12-04,2024-12-17,Pro,99,2025-04-19,cancelled
S06416,A06416,2024-04-08,,Trial Only,0,,trial_expired
S06417,A06417,2024-10-16,,Trial Only,0,,trial_expired
S06418,A06418,2024-05-09,2024-05-21,Starter,49,2025-05-13,cancelled
S06419,A06419,2025-07-18,,Trial Only,0,,trial_expired
S06420,A06420,2025-03-11,,Trial Only,0,,trial_expired
S06421,A06421,2024-08-12,,Trial Only,0,,trial_expired
S06422,A06422,2024-11-29,,Trial Only,0,,trial_expired
S06423,A06423,2025-02-25,2025-03-10,Pro,99,2025-09-12,cancelled
S06424,A06424,2025-05-14,2025-05-20,Starter,49,2025-12-21,cancelled
S06425,A06425,2024-02-14,2024-02-26,Starter,49,2024-08-06,cancelled
S06426,A06426,2024-01-12,,Trial Only,0,,trial_expired
S06427,A06427,2024-03-09,,Trial Only,0,,trial_expired
S06428,A06428,2024-09-14,2024-09-22,Starter,49,,active
S06429,A06429,2024-10-28,2024-11-01,Pro,99,2025-12-22,cancelled
S06430,A06430,2024-03-24,2024-04-04,Starter,49,2024-11-06,cancelled
S06431,A06431,2024-09-22,2024-10-04,Starter,49,2026-03-01,cancelled
S06432,A06432,2024-10-11,2024-10-21,Pro,99,,active
S06433,A06433,2024-03-05,,Trial Only,0,,trial_expired
S06434,A06434,2025-08-14,2025-09-11,Pro,99,2026-02-05,cancelled
S06435,A06435,2025-01-13,2025-01-28,Starter,49,2025-12-04,cancelled
S06436,A06436,2024-09-11,2024-09-16,Starter,49,,active
S06437,A06437,2024-11-19,,Trial Only,0,,trial_expired
S06438,A06438,2024-07-25,,Trial Only,0,,trial_expired
S06439,A06439,2025-07-02,2025-07-10,Pro,99,,active
S06440,A06440,2025-01-01,2025-01-07,Business,249,2025-10-19,cancelled
S06441,A06441,2024-11-12,2024-11-28,Starter,49,,active
S06442,A06442,2025-08-10,,Trial Only,0,,trial_expired
S06443,A06443,2025-06-21,,Trial Only,0,,trial_expired
S06444,A06444,2025-06-03,,Trial Only,0,,trial_expired
S06445,A06445,2024-05-25,2024-06-07,Business,249,,active
S06446,A06446,2024-04-05,,Trial Only,0,,trial_expired
S06447,A06447,2025-03-11,,Trial Only,0,,trial_expired
S06448,A06448,2024-10-29,,Trial Only,0,,trial_expired
S06449,A06449,2025-03-06,2025-03-19,Pro,99,2025-05-01,cancelled
S06450,A06450,2025-04-28,,Trial Only,0,,trial_expired
S06451,A06451,2024-07-12,2024-07-16,Starter,49,,active
S06452,A06452,2024-07-04,,Trial Only,0,,trial_expired
S06453,A06453,2024-11-10,,Trial Only,0,,trial_expired
S06454,A06454,2024-06-27,,Trial Only,0,,trial_expired
S06455,A06455,2025-02-23,2025-03-12,Business,249,2026-02-12,cancelled
S06456,A06456,2025-04-19,2025-05-13,Starter,49,2025-08-10,cancelled
S06457,A06457,2024-11-01,2024-11-18,Business,249,2025-03-06,cancelled
S06458,A06458,2025-04-03,2025-04-18,Starter,49,2025-06-20,cancelled
S06459,A06459,2024-11-21,2024-11-26,Starter,49,,active
S06460,A06460,2025-03-27,,Trial Only,0,,trial_expired
S06461,A06461,2024-05-24,2024-06-02,Pro,99,,active
S06462,A06462,2025-04-13,2025-04-23,Business,249,2025-05-23,cancelled
S06463,A06463,2025-03-28,2025-04-09,Starter,49,2025-05-02,cancelled
S06464,A06464,2024-06-22,,Trial Only,0,,trial_expired
S06465,A06465,2024-12-19,,Trial Only,0,,trial_expired
S06466,A06466,2025-07-03,2025-07-20,Starter,49,2025-12-24,cancelled
S06467,A06467,2024-06-10,2024-06-14,Pro,99,,active
S06468,A06468,2025-04-11,2025-04-19,Business,249,,active
S06469,A06469,2025-09-07,,Trial Only,0,,trial_expired
S06470,A06470,2025-07-10,,Trial Only,0,,trial_expired
S06471,A06471,2024-09-17,2024-09-25,Pro,99,,active
S06472,A06472,2025-01-17,2025-01-23,Business,249,,active
S06473,A06473,2025-09-26,,Trial Only,0,,trial_expired
S06474,A06474,2024-12-27,2025-01-13,Pro,99,,active
S06475,A06475,2024-03-10,2024-04-04,Pro,99,2024-06-09,cancelled
S06476,A06476,2024-01-24,,Trial Only,0,,trial_expired
S06477,A06477,2025-05-19,2025-05-27,Pro,99,,active
S06478,A06478,2024-09-29,,Trial Only,0,,trial_expired
S06479,A06479,2024-06-08,2024-07-02,Pro,99,2024-10-14,cancelled
S06480,A06480,2024-08-17,,Trial Only,0,,trial_expired
S06481,A06481,2025-04-26,2025-05-18,Starter,49,,active
S06482,A06482,2024-10-27,2024-11-14,Starter,49,2025-05-16,cancelled
S06483,A06483,2025-07-12,2025-07-16,Pro,99,2025-09-13,cancelled
S06484,A06484,2025-04-11,,Trial Only,0,,trial_expired
S06485,A06485,2025-09-17,,Trial Only,0,,trial_expired
S06486,A06486,2025-07-25,,Trial Only,0,,trial_expired
S06487,A06487,2024-06-14,2024-06-23,Starter,49,,active
S06488,A06488,2025-02-18,2025-02-25,Business,249,,active
S06489,A06489,2024-01-11,,Trial Only,0,,trial_expired
S06490,A06490,2025-09-26,,Trial Only,0,,trial_expired
S06491,A06491,2024-06-18,,Trial Only,0,,trial_expired
S06492,A06492,2025-02-21,2025-03-05,Pro,99,2025-06-15,cancelled
S06493,A06493,2025-06-28,,Trial Only,0,,trial_expired
S06494,A06494,2024-04-10,,Trial Only,0,,trial_expired
S06495,A06495,2025-06-27,,Trial Only,0,,trial_expired
S06496,A06496,2024-01-07,2024-01-22,Starter,49,2025-04-23,cancelled
S06497,A06497,2024-10-11,,Trial Only,0,,trial_expired
S06498,A06498,2024-11-01,2024-11-16,Starter,49,2025-10-23,cancelled
S06499,A06499,2024-09-03,2024-09-14,Starter,49,2025-07-23,cancelled
S06500,A06500,2025-01-07,,Trial Only,0,,trial_expired
S06501,A06501,2025-08-13,2025-08-24,Pro,99,2025-09-06,cancelled
S06502,A06502,2024-08-02,2024-08-23,Starter,49,2025-03-06,cancelled
S06503,A06503,2025-01-03,2025-01-06,Pro,99,,active
S06504,A06504,2025-07-18,,Trial Only,0,,trial_expired
S06505,A06505,2025-05-07,2025-05-21,Pro,99,2025-11-04,cancelled
S06506,A06506,2024-01-22,2024-01-28,Pro,99,2024-02-12,cancelled
S06507,A06507,2025-09-01,,Trial Only,0,,trial_expired
S06508,A06508,2024-01-25,,Trial Only,0,,trial_expired
S06509,A06509,2025-01-08,,Trial Only,0,,trial_expired
S06510,A06510,2025-01-01,,Trial Only,0,,trial_expired
S06511,A06511,2025-05-16,,Trial Only,0,,trial_expired
S06512,A06512,2024-04-02,,Trial Only,0,,trial_expired
S06513,A06513,2024-04-23,2024-05-12,Business,249,2024-11-12,cancelled
S06514,A06514,2025-04-23,,Trial Only,0,,trial_expired
S06515,A06515,2024-04-02,2024-04-17,Starter,49,2024-05-20,cancelled
S06516,A06516,2024-10-30,2024-11-12,Pro,99,,active
S06517,A06517,2025-04-08,,Trial Only,0,,trial_expired
S06518,A06518,2025-02-12,,Trial Only,0,,trial_expired
S06519,A06519,2024-05-14,2024-05-20,Pro,99,2025-05-10,cancelled
S06520,A06520,2024-07-18,,Trial Only,0,,trial_expired
S06521,A06521,2025-09-14,,Trial Only,0,,trial_expired
S06522,A06522,2024-10-16,,Trial Only,0,,trial_expired
S06523,A06523,2024-01-24,,Trial Only,0,,trial_expired
S06524,A06524,2024-05-21,,Trial Only,0,,trial_expired
S06525,A06525,2024-08-13,2024-08-21,Starter,49,2025-06-16,cancelled
S06526,A06526,2025-09-30,2025-10-14,Starter,49,2026-03-16,cancelled
S06527,A06527,2024-07-17,,Trial Only,0,,trial_expired
S06528,A06528,2024-01-14,,Trial Only,0,,trial_expired
S06529,A06529,2024-11-22,,Trial Only,0,,trial_expired
S06530,A06530,2024-02-17,2024-03-01,Starter,49,2024-04-06,cancelled
S06531,A06531,2024-06-27,2024-07-16,Business,249,2024-11-22,cancelled
S06532,A06532,2025-09-26,,Trial Only,0,,trial_expired
S06533,A06533,2025-03-21,,Trial Only,0,,trial_expired
S06534,A06534,2024-01-27,,Trial Only,0,,trial_expired
S06535,A06535,2024-10-16,2024-11-01,Business,249,,active
S06536,A06536,2024-04-18,2024-04-28,Pro,99,2024-11-06,cancelled
S06537,A06537,2024-03-15,,Trial Only,0,,trial_expired
S06538,A06538,2025-01-07,2025-01-14,Pro,99,,active
S06539,A06539,2024-11-18,,Trial Only,0,,trial_expired
S06540,A06540,2025-04-16,2025-04-29,Business,249,,active
S06541,A06541,2025-07-28,,Trial Only,0,,trial_expired
S06542,A06542,2024-06-08,2024-06-21,Pro,99,,active
S06543,A06543,2025-08-18,2025-08-28,Starter,49,2026-02-14,cancelled
S06544,A06544,2024-11-24,,Trial Only,0,,trial_expired
S06545,A06545,2024-06-17,2024-06-25,Starter,49,,active
S06546,A06546,2025-06-26,,Trial Only,0,,trial_expired
S06547,A06547,2024-01-19,,Trial Only,0,,trial_expired
S06548,A06548,2024-12-21,,Trial Only,0,,trial_expired
S06549,A06549,2025-04-02,2025-04-19,Starter,49,2026-01-22,cancelled
S06550,A06550,2024-07-01,2024-07-11,Starter,49,2025-11-12,cancelled
S06551,A06551,2025-07-08,,Trial Only,0,,trial_expired
S06552,A06552,2024-06-04,2024-06-21,Starter,49,2024-08-23,cancelled
S06553,A06553,2025-06-22,,Trial Only,0,,trial_expired
S06554,A06554,2024-02-13,2024-02-25,Pro,99,,active
S06555,A06555,2024-04-09,,Trial Only,0,,trial_expired
