account_id,signup_date,country,industry,company_size,first_touch_channel,first_touch_campaign_id,trial_days
A07945,2025-01-12,Canada,Technology,6-20,Organic Search,ORG_SEO,14
A06435,2025-01-13,Canada,Retail,1-5,Direct,DIR_None,14
A00594,2025-01-13,United States,Retail,51-200,Paid Search,PS_Brand,14
A08844,2025-01-13,United States,Healthcare,6-20,Referral,REF_Customer,14
A01919,2025-01-13,United Kingdom,Home Services,51-200,Paid Search,PS_Brand,14
A05608,2025-01-13,Canada,Education,1-5,Organic Search,ORG_SEO,14
A03309,2025-01-13,United States,Professional Services,1-5,Referral,REF_Customer,14
A05543,2025-01-13,Canada,Education,21-50,Paid Search,PS_Competitor,14
A02309,2025-01-13,United States,Professional Services,6-20,Paid Social,SOC_Retargeting,14
A03633,2025-01-13,United States,Education,6-20,Organic Search,ORG_SEO,14
A00360,2025-01-13,Canada,Healthcare,1-5,Email,EML_Reactivation,14
A11893,2025-01-13,Canada,Healthcare,6-20,Paid Social,SOC_Video,14
A09545,2025-01-13,Canada,Home Services,6-20,Organic Search,ORG_SEO,14
A06214,2025-01-13,Canada,Home Services,6-20,Paid Search,PS_NonBrand,14
A00197,2025-01-13,Canada,Home Services,51-200,Organic Search,ORG_SEO,14
A08504,2025-01-13,United States,Professional Services,21-50,Email,EML_Reactivation,14
A09905,2025-01-13,United States,Technology,1-5,Organic Search,ORG_SEO,14
A02195,2025-01-13,Canada,Retail,21-50,Direct,DIR_None,14
A11656,2025-01-13,Canada,Retail,51-200,Organic Search,ORG_SEO,14
A08888,2025-01-13,Canada,Professional Services,6-20,Paid Search,PS_NonBrand,14
A06741,2025-01-13,Canada,Retail,1-5,Partner,PART_Community,14
A06987,2025-01-13,United States,Technology,6-20,Organic Search,ORG_SEO,14
A07003,2025-01-13,United States,Home Services,51-200,Email,EML_Reactivation,14
A03061,2025-01-13,Canada,Education,21-50,Paid Search,PS_Competitor,14
A07470,2025-01-13,Canada,Technology,21-50,Paid Search,PS_NonBrand,14
A03152,2025-01-13,United States,Technology,21-50,Email,EML_Nurture,14
A07429,2025-01-13,Canada,Home Services,51-200,Paid Search,PS_Competitor,14
A09984,2025-01-13,Canada,Home Services,51-200,Partner,PART_Consultants,14
A06657,2025-01-14,United Kingdom,Technology,51-200,Direct,DIR_None,14
A06110,2025-01-14,United Kingdom,Retail,201+,Direct,DIR_None,14
A02039,2025-01-14,United States,Healthcare,1-5,Direct,DIR_None,14
A05019,2025-01-14,Canada,Technology,1-5,Referral,REF_Customer,14
A01012,2025-01-14,Canada,Healthcare,1-5,Referral,REF_Customer,14
A09275,2025-01-14,United Kingdom,Professional Services,6-20,Paid Search,PS_NonBrand,14
A11180,2025-01-14,United States,Home Services,1-5,Direct,DIR_None,14
A06845,2025-01-14,United States,Technology,201+,Paid Search,PS_Brand,14
A03165,2025-01-14,United Kingdom,Retail,1-5,Paid Social,SOC_Retargeting,14
A07844,2025-01-14,Canada,Home Services,21-50,Paid Social,SOC_Prospecting,14
A00790,2025-01-14,Canada,Technology,21-50,Paid Search,PS_Competitor,14
A05861,2025-01-14,United States,Technology,1-5,Direct,DIR_None,14
A07150,2025-01-14,United States,Education,6-20,Organic Search,ORG_SEO,14
A05430,2025-01-14,United States,Home Services,1-5,Paid Search,PS_Brand,14
A07027,2025-01-14,Australia,Retail,51-200,Organic Search,ORG_SEO,14
A08798,2025-01-14,United States,Education,6-20,Organic Search,ORG_SEO,14
A10388,2025-01-14,United States,Home Services,1-5,Referral,REF_Customer,14
A07729,2025-01-14,United States,Retail,1-5,Organic Search,ORG_SEO,14
A09330,2025-01-14,United Kingdom,Home Services,51-200,Paid Search,PS_NonBrand,14
A00524,2025-01-14,Canada,Retail,51-200,Paid Search,PS_Competitor,14
A05544,2025-01-14,United States,Home Services,21-50,Paid Search,PS_Competitor,14
A08622,2025-01-14,United States,Professional Services,1-5,Referral,REF_Customer,14
A05117,2025-01-14,Canada,Retail,21-50,Paid Search,PS_Competitor,14
A03692,2025-01-14,United States,Healthcare,51-200,Organic Search,ORG_SEO,14
A07250,2025-01-14,United Kingdom,Healthcare,6-20,Organic Search,ORG_SEO,14
A07214,2025-01-14,United States,Home Services,6-20,Paid Social,SOC_Prospecting,14
A06395,2025-01-14,Canada,Home Services,1-5,Paid Search,PS_Brand,14
A06320,2025-01-14,United States,Home Services,21-50,Organic Search,ORG_SEO,14
A08109,2025-01-14,Canada,Professional Services,6-20,Referral,REF_Customer,14
A07600,2025-01-14,Canada,Technology,201+,Paid Social,SOC_Prospecting,14
A01207,2025-01-14,United Kingdom,Home Services,6-20,Paid Search,PS_NonBrand,14
A09096,2025-01-14,United States,Professional Services,1-5,Organic Search,ORG_SEO,14
A05327,2025-01-15,Australia,Healthcare,51-200,Direct,DIR_None,14
A06899,2025-01-15,United Kingdom,Technology,51-200,Email,EML_Nurture,14
A06912,2025-01-15,United States,Home Services,6-20,Paid Search,PS_Brand,14
A04227,2025-01-15,Canada,Professional Services,51-200,Email,EML_Nurture,14
A00882,2025-01-15,United Kingdom,Home Services,201+,Referral,REF_Customer,14
A00784,2025-01-15,United States,Healthcare,1-5,Paid Social,SOC_Video,14
A03615,2025-01-15,United States,Education,51-200,Referral,REF_Customer,14
A04883,2025-01-15,United States,Professional Services,1-5,Referral,REF_Customer,14
A01938,2025-01-15,Canada,Professional Services,21-50,Paid Search,PS_Brand,14
A11530,2025-01-15,Australia,Technology,21-50,Paid Social,SOC_Video,14
A08110,2025-01-15,United States,Education,1-5,Organic Search,ORG_SEO,14
A02378,2025-01-15,United States,Retail,21-50,Referral,REF_Customer,14
A03029,2025-01-15,United States,Home Services,6-20,Referral,REF_Customer,14
A07511,2025-01-15,Canada,Retail,1-5,Paid Search,PS_Brand,14
A00247,2025-01-15,Canada,Home Services,6-20,Paid Social,SOC_Retargeting,14
A07454,2025-01-15,United Kingdom,Retail,201+,Organic Search,ORG_SEO,14
A02155,2025-01-15,United States,Education,6-20,Paid Search,PS_Brand,14
A10969,2025-01-15,United States,Home Services,1-5,Organic Search,ORG_SEO,14
A05257,2025-01-15,Canada,Retail,1-5,Paid Social,SOC_Retargeting,14
A05059,2025-01-15,Canada,Healthcare,1-5,Paid Search,PS_NonBrand,14
A01824,2025-01-15,Canada,Home Services,51-200,Direct,DIR_None,14
A06167,2025-01-15,United States,Healthcare,1-5,Email,EML_Nurture,14
A06582,2025-01-15,United States,Technology,6-20,Partner,PART_Community,14
A09066,2025-01-15,United States,Home Services,1-5,Partner,PART_Community,14
A07835,2025-01-16,Canada,Home Services,6-20,Direct,DIR_None,14
A05802,2025-01-16,United States,Education,1-5,Direct,DIR_None,14
A10306,2025-01-16,Australia,Technology,21-50,Paid Search,PS_NonBrand,14
A10337,2025-01-16,Canada,Technology,51-200,Paid Search,PS_Brand,14
A02565,2025-01-16,Canada,Healthcare,21-50,Partner,PART_Consultants,14
A09755,2025-01-16,Canada,Technology,21-50,Referral,REF_Customer,14
A03325,2025-01-16,Canada,Retail,201+,Email,EML_Nurture,14
A03855,2025-01-16,Canada,Education,21-50,Email,EML_Nurture,14
A04290,2025-01-16,United States,Healthcare,201+,Paid Social,SOC_Retargeting,14
A10273,2025-01-16,United States,Education,201+,Paid Search,PS_Competitor,14
A08145,2025-01-16,United Kingdom,Technology,21-50,Organic Search,ORG_SEO,14
A08495,2025-01-16,Canada,Home Services,6-20,Paid Search,PS_Brand,14
A03170,2025-01-16,Australia,Healthcare,6-20,Referral,REF_Customer,14
A04729,2025-01-16,Canada,Professional Services,21-50,Direct,DIR_None,14
A11282,2025-01-16,Canada,Professional Services,1-5,Paid Search,PS_NonBrand,14
A10698,2025-01-16,Canada,Education,21-50,Organic Search,ORG_SEO,14
A09425,2025-01-16,Canada,Professional Services,1-5,Paid Search,PS_Brand,14
A09729,2025-01-17,Canada,Professional Services,51-200,Referral,REF_Customer,14
A06094,2025-01-17,United States,Education,6-20,Paid Search,PS_Brand,14
A07235,2025-01-17,United States,Home Services,6-20,Email,EML_Reactivation,14
A10853,2025-01-17,Canada,Education,6-20,Paid Social,SOC_Retargeting,14
A01905,2025-01-17,Canada,Healthcare,6-20,Organic Search,ORG_SEO,14
A08214,2025-01-17,United States,Retail,1-5,Direct,DIR_None,14
A11910,2025-01-17,United Kingdom,Retail,21-50,Direct,DIR_None,14
A06472,2025-01-17,United States,Retail,51-200,Partner,PART_Consultants,14
A02457,2025-01-17,Canada,Healthcare,51-200,Paid Search,PS_Competitor,14
A00425,2025-01-17,Canada,Healthcare,1-5,Paid Search,PS_NonBrand,14
A00245,2025-01-17,Canada,Retail,6-20,Direct,DIR_None,14
A02984,2025-01-17,Australia,Home Services,6-20,Referral,REF_Customer,14
A05877,2025-01-17,United Kingdom,Healthcare,6-20,Organic Search,ORG_SEO,14
A01346,2025-01-17,United Kingdom,Technology,1-5,Direct,DIR_None,14
A06709,2025-01-17,Canada,Education,51-200,Direct,DIR_None,14
A06574,2025-01-17,Canada,Technology,6-20,Referral,REF_Customer,14
A05538,2025-01-17,Australia,Retail,1-5,Organic Search,ORG_SEO,14
A07205,2025-01-17,Canada,Technology,6-20,Paid Search,PS_Brand,14
A09725,2025-01-17,Canada,Healthcare,6-20,Paid Search,PS_Brand,14
A01585,2025-01-17,United Kingdom,Retail,6-20,Paid Social,SOC_Video,14
A01718,2025-01-17,United States,Technology,6-20,Paid Search,PS_Competitor,14
A09359,2025-01-17,Canada,Education,6-20,Organic Search,ORG_SEO,14
A10630,2025-01-17,United States,Education,1-5,Organic Search,ORG_SEO,14
A02105,2025-01-17,Canada,Home Services,1-5,Direct,DIR_None,14
A09044,2025-01-17,Australia,Education,21-50,Organic Search,ORG_SEO,14
A05619,2025-01-17,Canada,Healthcare,51-200,Email,EML_Reactivation,14
A09985,2025-01-18,Canada,Technology,21-50,Organic Search,ORG_SEO,14
A09802,2025-01-18,Australia,Home Services,1-5,Partner,PART_Consultants,14
A11331,2025-01-18,Canada,Retail,1-5,Organic Search,ORG_SEO,14
A05626,2025-01-18,Canada,Healthcare,1-5,Referral,REF_Customer,14
A08129,2025-01-18,United Kingdom,Education,6-20,Organic Search,ORG_SEO,14
A09796,2025-01-18,Canada,Professional Services,21-50,Organic Search,ORG_SEO,14
A11644,2025-01-18,Canada,Professional Services,1-5,Organic Search,ORG_SEO,14
A06889,2025-01-18,United States,Home Services,51-200,Referral,REF_Customer,14
A08551,2025-01-18,Canada,Professional Services,6-20,Organic Search,ORG_SEO,14
A03079,2025-01-18,United States,Education,21-50,Referral,REF_Customer,14
A10991,2025-01-18,Australia,Professional Services,6-20,Paid Social,SOC_Prospecting,14
A05290,2025-01-18,United States,Professional Services,6-20,Paid Social,SOC_Retargeting,14
A10975,2025-01-18,Canada,Technology,6-20,Direct,DIR_None,14
A00976,2025-01-18,Canada,Retail,51-200,Organic Search,ORG_SEO,14
A09188,2025-01-18,Canada,Technology,201+,Direct,DIR_None,14
A05026,2025-01-18,United States,Healthcare,6-20,Organic Search,ORG_SEO,14
A00879,2025-01-18,United States,Healthcare,51-200,Referral,REF_Customer,14
A09121,2025-01-18,Canada,Education,1-5,Organic Search,ORG_SEO,14
A02490,2025-01-18,United Kingdom,Technology,1-5,Organic Search,ORG_SEO,14
A05191,2025-01-18,United States,Professional Services,1-5,Referral,REF_Customer,14
A03844,2025-01-18,United States,Home Services,201+,Organic Search,ORG_SEO,14
A03944,2025-01-18,Canada,Professional Services,1-5,Referral,REF_Customer,14
A08682,2025-01-18,Canada,Technology,51-200,Partner,PART_Consultants,14
A10587,2025-01-18,United Kingdom,Professional Services,21-50,Direct,DIR_None,14
A11872,2025-01-18,United Kingdom,Retail,21-50,Partner,PART_Community,14
A08234,2025-01-18,United States,Home Services,1-5,Referral,REF_Customer,14
A08931,2025-01-19,Canada,Healthcare,21-50,Partner,PART_Community,14
A00478,2025-01-19,Canada,Professional Services,21-50,Paid Social,SOC_Prospecting,14
A09406,2025-01-19,United States,Retail,21-50,Organic Search,ORG_SEO,14
A09128,2025-01-19,Canada,Education,1-5,Paid Social,SOC_Retargeting,14
A10430,2025-01-19,United States,Professional Services,1-5,Direct,DIR_None,14
A06190,2025-01-19,Canada,Professional Services,201+,Direct,DIR_None,14
A10303,2025-01-19,Canada,Healthcare,201+,Organic Search,ORG_SEO,14
A05756,2025-01-19,Canada,Home Services,6-20,Partner,PART_Consultants,14
A07254,2025-01-19,United States,Technology,6-20,Paid Search,PS_Competitor,14
A00831,2025-01-19,Australia,Technology,1-5,Paid Search,PS_Competitor,14
A02293,2025-01-19,Australia,Healthcare,1-5,Paid Social,SOC_Video,14
A03078,2025-01-19,United Kingdom,Technology,6-20,Referral,REF_Customer,14
A01247,2025-01-19,United States,Professional Services,21-50,Email,EML_Reactivation,14
A01801,2025-01-19,United Kingdom,Home Services,201+,Paid Search,PS_Brand,14
A10182,2025-01-19,Canada,Professional Services,1-5,Paid Social,SOC_Retargeting,14
A11045,2025-01-19,United States,Education,6-20,Partner,PART_Consultants,14
A09639,2025-01-19,Canada,Technology,1-5,Direct,DIR_None,14
A01072,2025-01-19,Canada,Technology,1-5,Organic Search,ORG_SEO,14
A03517,2025-01-19,Canada,Professional Services,6-20,Paid Social,SOC_Retargeting,14
A01932,2025-01-19,Canada,Home Services,1-5,Paid Social,SOC_Prospecting,14
A03494,2025-01-19,Canada,Technology,6-20,Paid Search,PS_Brand,14
A03672,2025-01-19,Canada,Home Services,51-200,Organic Search,ORG_SEO,14
A11807,2025-01-19,Australia,Home Services,1-5,Partner,PART_Consultants,14
A01062,2025-01-19,United Kingdom,Home Services,201+,Email,EML_Reactivation,14
A11196,2025-01-19,United Kingdom,Technology,51-200,Organic Search,ORG_SEO,14
A06747,2025-01-19,United States,Professional Services,1-5,Paid Search,PS_Brand,14
A02894,2025-01-19,United States,Education,21-50,Direct,DIR_None,14
A02990,2025-01-19,Canada,Professional Services,6-20,Direct,DIR_None,14
A04010,2025-01-20,Canada,Professional Services,6-20,Referral,REF_Customer,14
A04177,2025-01-20,United States,Education,21-50,Referral,REF_Customer,14
A06145,2025-01-20,Canada,Home Services,51-200,Partner,PART_Consultants,14
A07861,2025-01-20,United States,Professional Services,1-5,Organic Search,ORG_SEO,14
A07029,2025-01-20,Canada,Professional Services,1-5,Organic Search,ORG_SEO,14
A07279,2025-01-20,Canada,Retail,21-50,Paid Social,SOC_Prospecting,14
A00448,2025-01-20,Canada,Education,51-200,Referral,REF_Customer,14
A02114,2025-01-20,Australia,Home Services,21-50,Paid Search,PS_NonBrand,14
A01432,2025-01-20,Canada,Healthcare,1-5,Paid Social,SOC_Retargeting,14
A05737,2025-01-20,United States,Home Services,51-200,Organic Search,ORG_SEO,14
A11104,2025-01-20,United States,Retail,51-200,Partner,PART_Consultants,14
A09167,2025-01-20,Australia,Healthcare,1-5,Paid Search,PS_NonBrand,14
A09858,2025-01-20,United States,Home Services,1-5,Organic Search,ORG_SEO,14
A10829,2025-01-20,United States,Education,1-5,Paid Social,SOC_Retargeting,14
A10728,2025-01-20,Australia,Professional Services,1-5,Email,EML_Reactivation,14
A05112,2025-01-20,United States,Professional Services,6-20,Partner,PART_Consultants,14
A09334,2025-01-20,United States,Education,21-50,Email,EML_Reactivation,14
A09710,2025-01-20,United States,Education,6-20,Direct,DIR_None,14
A04724,2025-01-20,United States,Healthcare,201+,Organic Search,ORG_SEO,14
A02272,2025-01-20,United States,Education,6-20,Direct,DIR_None,14
A11341,2025-01-20,Canada,Professional Services,21-50,Referral,REF_Customer,14
A04713,2025-01-20,United States,Professional Services,6-20,Paid Social,SOC_Prospecting,14
A11504,2025-01-20,Canada,Healthcare,21-50,Paid Search,PS_NonBrand,14
A05035,2025-01-21,Canada,Healthcare,6-20,Paid Search,PS_Brand,14
A02981,2025-01-21,Canada,Retail,1-5,Organic Search,ORG_SEO,14
A02607,2025-01-21,Canada,Education,1-5,Paid Search,PS_NonBrand,14
A02671,2025-01-21,Australia,Professional Services,6-20,Paid Social,SOC_Retargeting,14
A05104,2025-01-21,Australia,Technology,6-20,Email,EML_Reactivation,14
A07952,2025-01-21,United States,Professional Services,6-20,Paid Social,SOC_Prospecting,14
A01562,2025-01-21,United Kingdom,Education,1-5,Organic Search,ORG_SEO,14
A03055,2025-01-21,United States,Technology,6-20,Direct,DIR_None,14
A04204,2025-01-21,United States,Retail,1-5,Partner,PART_Consultants,14
A03613,2025-01-21,Canada,Technology,1-5,Paid Social,SOC_Video,14
A05590,2025-01-21,United States,Healthcare,1-5,Organic Search,ORG_SEO,14
A02019,2025-01-21,Australia,Retail,6-20,Paid Search,PS_Brand,14
A05624,2025-01-21,Canada,Retail,21-50,Referral,REF_Customer,14
A10382,2025-01-21,Canada,Retail,51-200,Paid Search,PS_NonBrand,14
A11405,2025-01-21,Canada,Retail,51-200,Paid Search,PS_Brand,14
A10715,2025-01-21,United Kingdom,Education,1-5,Referral,REF_Customer,14
A04423,2025-01-21,Canada,Healthcare,1-5,Referral,REF_Customer,14
A00336,2025-01-21,United Kingdom,Healthcare,21-50,Paid Social,SOC_Video,14
A11711,2025-01-21,United States,Technology,51-200,Partner,PART_Community,14
A05302,2025-01-21,United States,Retail,1-5,Paid Search,PS_Brand,14
A01960,2025-01-21,United States,Professional Services,1-5,Organic Search,ORG_SEO,14
A01961,2025-01-21,United States,Professional Services,1-5,Email,EML_Reactivation,14
A06569,2025-01-22,United Kingdom,Professional Services,21-50,Direct,DIR_None,14
A10593,2025-01-22,United States,Technology,6-20,Organic Search,ORG_SEO,14
A11211,2025-01-22,United States,Healthcare,21-50,Paid Search,PS_NonBrand,14
A06093,2025-01-22,Canada,Healthcare,1-5,Paid Search,PS_NonBrand,14
A10918,2025-01-22,Canada,Healthcare,6-20,Organic Search,ORG_SEO,14
A06783,2025-01-22,Australia,Technology,6-20,Organic Search,ORG_SEO,14
A05000,2025-01-22,United States,Education,21-50,Paid Social,SOC_Retargeting,14
A05671,2025-01-22,United Kingdom,Technology,6-20,Paid Social,SOC_Video,14
A04088,2025-01-22,United States,Technology,6-20,Organic Search,ORG_SEO,14
A00450,2025-01-22,United States,Education,201+,Paid Social,SOC_Prospecting,14
A04283,2025-01-22,Canada,Professional Services,1-5,Paid Search,PS_Brand,14
A10425,2025-01-22,United States,Healthcare,1-5,Partner,PART_Consultants,14
A11859,2025-01-22,Australia,Professional Services,1-5,Referral,REF_Customer,14
A05710,2025-01-22,United States,Professional Services,51-200,Partner,PART_Consultants,14
A06249,2025-01-22,United States,Technology,6-20,Email,EML_Reactivation,14
A05768,2025-01-22,United States,Professional Services,21-50,Paid Social,SOC_Retargeting,14
A03314,2025-01-22,Canada,Professional Services,201+,Partner,PART_Community,14
A10504,2025-01-22,Canada,Professional Services,1-5,Partner,PART_Community,14
A07595,2025-01-22,Canada,Healthcare,1-5,Paid Social,SOC_Prospecting,14
A00351,2025-01-22,Canada,Technology,21-50,Direct,DIR_None,14
A03689,2025-01-22,Canada,Technology,51-200,Paid Search,PS_NonBrand,14
A00923,2025-01-22,Canada,Retail,6-20,Organic Search,ORG_SEO,14
A08787,2025-01-22,United States,Education,6-20,Paid Search,PS_Competitor,14
A08082,2025-01-22,United Kingdom,Professional Services,51-200,Referral,REF_Customer,14
A01672,2025-01-23,United States,Technology,201+,Email,EML_Nurture,14
A07589,2025-01-23,United Kingdom,Technology,6-20,Paid Search,PS_NonBrand,14
A01452,2025-01-23,Australia,Education,1-5,Referral,REF_Customer,14
A01363,2025-01-23,United States,Education,1-5,Paid Search,PS_NonBrand,14
A09119,2025-01-23,United States,Home Services,1-5,Paid Search,PS_Brand,14
A11907,2025-01-23,Canada,Healthcare,6-20,Partner,PART_Consultants,14
A01985,2025-01-23,Canada,Professional Services,1-5,Email,EML_Reactivation,14
A08960,2025-01-23,United States,Education,201+,Direct,DIR_None,14
A07907,2025-01-23,United States,Technology,1-5,Referral,REF_Customer,14
