touch_id,account_id,touch_date,channel,campaign_id,touch_position,touch_count
T0014469,A07269,2025-08-09,Paid Social,SOC_Prospecting,3,3
T0014470,A07270,2024-08-24,Organic Search,ORG_SEO,1,1
T0014471,A07271,2025-06-17,Direct,DIR_None,1,3
T0014472,A07271,2025-06-22,Partner,PART_Consultants,2,3
T0014473,A07271,2025-07-04,Organic Search,ORG_SEO,3,3
T0014474,A07272,2025-08-14,Organic Search,ORG_SEO,1,1
T0014475,A07273,2024-01-09,Referral,REF_Customer,1,2
T0014476,A07273,2024-01-09,Partner,PART_Community,2,2
T0014477,A07274,2024-05-31,Paid Search,PS_Brand,1,1
T0014478,A07275,2025-03-13,Paid Social,SOC_Retargeting,1,2
T0014479,A07275,2025-03-24,Organic Search,ORG_SEO,2,2
T0014480,A07276,2025-04-23,Organic Search,ORG_SEO,1,1
T0014481,A07277,2024-09-06,Direct,DIR_None,1,4
T0014482,A07277,2024-08-15,Paid Social,SOC_Retargeting,2,4
T0014483,A07277,2024-08-16,Referral,REF_Customer,3,4
T0014484,A07277,2024-09-11,Organic Search,ORG_SEO,4,4
T0014485,A07278,2025-02-11,Referral,REF_Customer,1,3
T0014486,A07278,2025-02-03,Paid Search,PS_NonBrand,2,3
T0014487,A07278,2025-02-14,Paid Search,PS_Competitor,3,3
T0014488,A07279,2024-12-30,Paid Social,SOC_Retargeting,1,3
T0014489,A07279,2025-01-07,Paid Social,SOC_Prospecting,2,3
T0014490,A07279,2025-01-20,Paid Social,SOC_Video,3,3
T0014491,A07280,2025-04-13,Paid Social,SOC_Video,1,1
T0014492,A07281,2025-03-30,Paid Social,SOC_Video,1,1
T0014493,A07282,2024-02-06,Organic Search,ORG_SEO,1,2
T0014494,A07282,2024-02-18,Paid Social,SOC_Video,2,2
T0014495,A07283,2024-04-04,Referral,REF_Customer,1,3
T0014496,A07283,2024-04-03,Organic Search,ORG_SEO,2,3
T0014497,A07283,2024-04-05,Partner,PART_Consultants,3,3
T0014498,A07284,2024-03-19,Paid Search,PS_Brand,1,1
T0014499,A07285,2025-08-23,Paid Search,PS_NonBrand,1,1
T0014500,A07286,2025-08-11,Direct,DIR_None,1,1
T0014501,A07287,2025-05-23,Referral,REF_Customer,1,1
T0014502,A07288,2024-03-11,Paid Social,SOC_Retargeting,1,1
T0014503,A07289,2024-12-10,Paid Search,PS_Competitor,1,2
T0014504,A07289,2024-12-28,Paid Search,PS_Brand,2,2
T0014505,A07290,2024-04-25,Organic Search,ORG_SEO,1,1
T0014506,A07291,2024-08-30,Organic Search,ORG_SEO,1,1
T0014507,A07292,2024-06-22,Direct,DIR_None,1,1
T0014508,A07293,2025-05-23,Referral,REF_Customer,1,2
T0014509,A07293,2025-06-14,Paid Social,SOC_Prospecting,2,2
T0014510,A07294,2024-03-28,Organic Search,ORG_SEO,1,1
T0014511,A07295,2025-02-06,Organic Search,ORG_SEO,1,1
T0014512,A07296,2025-09-22,Paid Search,PS_NonBrand,1,1
T0014513,A07297,2025-02-23,Paid Social,SOC_Prospecting,1,2
T0014514,A07297,2025-03-08,Paid Search,PS_Brand,2,2
T0014515,A07298,2024-02-05,Paid Social,SOC_Prospecting,1,4
T0014516,A07298,2024-01-24,Paid Search,PS_NonBrand,2,4
T0014517,A07298,2024-01-30,Referral,REF_Customer,3,4
T0014518,A07298,2024-02-14,Paid Social,SOC_Video,4,4
T0014519,A07299,2025-08-05,Paid Social,SOC_Video,1,2
T0014520,A07299,2025-08-05,Paid Search,PS_Brand,2,2
T0014521,A07300,2025-01-17,Email,EML_Nurture,1,2
T0014522,A07300,2025-02-04,Direct,DIR_None,2,2
T0014523,A07301,2024-10-09,Referral,REF_Customer,1,3
T0014524,A07301,2024-09-23,Referral,REF_Customer,2,3
T0014525,A07301,2024-10-19,Referral,REF_Customer,3,3
T0014526,A07302,2025-02-15,Direct,DIR_None,1,1
T0014527,A07303,2025-07-18,Direct,DIR_None,1,2
T0014528,A07303,2025-07-19,Direct,DIR_None,2,2
T0014529,A07304,2024-11-03,Email,EML_Reactivation,1,1
T0014530,A07305,2024-11-30,Email,EML_Reactivation,1,1
T0014531,A07306,2024-10-17,Direct,DIR_None,1,3
T0014532,A07306,2024-10-06,Email,EML_Nurture,2,3
T0014533,A07306,2024-10-15,Paid Search,PS_Brand,3,3
T0014534,A07307,2024-01-11,Paid Social,SOC_Retargeting,1,2
T0014535,A07307,2024-02-09,Organic Search,ORG_SEO,2,2
T0014536,A07308,2025-05-08,Organic Search,ORG_SEO,1,3
T0014537,A07308,2025-04-24,Paid Social,SOC_Video,2,3
T0014538,A07308,2025-05-17,Organic Search,ORG_SEO,3,3
T0014539,A07309,2024-03-03,Referral,REF_Customer,1,2
T0014540,A07309,2024-03-14,Referral,REF_Customer,2,2
T0014541,A07310,2024-09-05,Email,EML_Reactivation,1,3
T0014542,A07310,2024-09-02,Paid Search,PS_Competitor,2,3
T0014543,A07310,2024-09-12,Referral,REF_Customer,3,3
T0014544,A07311,2024-08-19,Partner,PART_Community,1,2
T0014545,A07311,2024-09-08,Organic Search,ORG_SEO,2,2
T0014546,A07312,2024-06-30,Organic Search,ORG_SEO,1,4
T0014547,A07312,2024-06-19,Paid Search,PS_Competitor,2,4
T0014548,A07312,2024-06-18,Organic Search,ORG_SEO,3,4
T0014549,A07312,2024-06-30,Direct,DIR_None,4,4
T0014550,A07313,2024-09-10,Paid Search,PS_NonBrand,1,2
T0014551,A07313,2024-09-18,Partner,PART_Community,2,2
T0014552,A07314,2025-01-20,Referral,REF_Customer,1,1
T0014553,A07315,2024-06-29,Organic Search,ORG_SEO,1,2
T0014554,A07315,2024-07-23,Paid Social,SOC_Video,2,2
T0014555,A07316,2024-03-25,Referral,REF_Customer,1,3
T0014556,A07316,2024-04-16,Paid Search,PS_NonBrand,2,3
T0014557,A07316,2024-04-18,Organic Search,ORG_SEO,3,3
T0014558,A07317,2025-06-24,Organic Search,ORG_SEO,1,2
T0014559,A07317,2025-07-12,Paid Social,SOC_Retargeting,2,2
T0014560,A07318,2025-09-06,Partner,PART_Community,1,3
T0014561,A07318,2025-09-11,Email,EML_Nurture,2,3
T0014562,A07318,2025-09-13,Organic Search,ORG_SEO,3,3
T0014563,A07319,2024-09-23,Direct,DIR_None,1,2
T0014564,A07319,2024-10-19,Referral,REF_Customer,2,2
T0014565,A07320,2024-08-02,Paid Search,PS_Competitor,1,1
T0014566,A07321,2024-01-10,Paid Social,SOC_Retargeting,1,2
T0014567,A07321,2024-01-22,Paid Search,PS_Brand,2,2
T0014568,A07322,2024-01-18,Paid Social,SOC_Prospecting,1,1
T0014569,A07323,2024-08-24,Organic Search,ORG_SEO,1,3
T0014570,A07323,2024-08-28,Referral,REF_Customer,2,3
T0014571,A07323,2024-09-13,Paid Social,SOC_Prospecting,3,3
T0014572,A07324,2025-08-21,Paid Search,PS_NonBrand,1,1
T0014573,A07325,2025-03-16,Paid Search,PS_NonBrand,1,2
T0014574,A07325,2025-04-05,Email,EML_Nurture,2,2
T0014575,A07326,2024-07-21,Partner,PART_Consultants,1,3
T0014576,A07326,2024-07-30,Paid Social,SOC_Prospecting,2,3
T0014577,A07326,2024-08-15,Organic Search,ORG_SEO,3,3
T0014578,A07327,2025-08-30,Paid Social,SOC_Video,1,2
T0014579,A07327,2025-09-11,Direct,DIR_None,2,2
T0014580,A07328,2024-09-07,Paid Search,PS_Competitor,1,3
T0014581,A07328,2024-09-19,Organic Search,ORG_SEO,2,3
T0014582,A07328,2024-09-29,Organic Search,ORG_SEO,3,3
T0014583,A07329,2024-06-29,Organic Search,ORG_SEO,1,1
T0014584,A07330,2024-09-24,Paid Social,SOC_Prospecting,1,2
T0014585,A07330,2024-09-28,Email,EML_Reactivation,2,2
T0014586,A07331,2024-05-13,Partner,PART_Consultants,1,1
T0014587,A07332,2025-07-03,Organic Search,ORG_SEO,1,2
T0014588,A07332,2025-07-22,Referral,REF_Customer,2,2
T0014589,A07333,2024-08-26,Partner,PART_Consultants,1,1
T0014590,A07334,2025-02-14,Paid Search,PS_Competitor,1,1
T0014591,A07335,2024-08-16,Paid Social,SOC_Retargeting,1,2
T0014592,A07335,2024-09-10,Partner,PART_Consultants,2,2
T0014593,A07336,2025-08-04,Organic Search,ORG_SEO,1,1
T0014594,A07337,2025-01-08,Organic Search,ORG_SEO,1,3
T0014595,A07337,2025-01-15,Referral,REF_Customer,2,3
T0014596,A07337,2025-02-04,Partner,PART_Community,3,3
T0014597,A07338,2024-10-17,Partner,PART_Consultants,1,3
T0014598,A07338,2024-10-30,Paid Social,SOC_Video,2,3
T0014599,A07338,2024-11-06,Email,EML_Reactivation,3,3
T0014600,A07339,2024-03-20,Paid Social,SOC_Retargeting,1,2
T0014601,A07339,2024-03-19,Direct,DIR_None,2,2
T0014602,A07340,2025-07-22,Referral,REF_Customer,1,3
T0014603,A07340,2025-08-02,Organic Search,ORG_SEO,2,3
T0014604,A07340,2025-08-01,Partner,PART_Community,3,3
T0014605,A07341,2024-12-01,Organic Search,ORG_SEO,1,4
T0014606,A07341,2024-11-15,Email,EML_Nurture,2,4
T0014607,A07341,2024-12-07,Paid Social,SOC_Prospecting,3,4
T0014608,A07341,2024-12-10,Referral,REF_Customer,4,4
T0014609,A07342,2024-07-03,Paid Social,SOC_Retargeting,1,1
T0014610,A07343,2025-06-30,Organic Search,ORG_SEO,1,2
T0014611,A07343,2025-07-15,Paid Search,PS_NonBrand,2,2
T0014612,A07344,2024-01-04,Organic Search,ORG_SEO,1,3
T0014613,A07344,2024-01-23,Paid Search,PS_Competitor,2,3
T0014614,A07344,2024-01-29,Direct,DIR_None,3,3
T0014615,A07345,2024-07-18,Paid Social,SOC_Video,1,3
T0014616,A07345,2024-06-26,Referral,REF_Customer,2,3
T0014617,A07345,2024-07-22,Referral,REF_Customer,3,3
T0014618,A07346,2024-11-09,Organic Search,ORG_SEO,1,2
T0014619,A07346,2024-12-05,Paid Social,SOC_Video,2,2
T0014620,A07347,2024-07-18,Email,EML_Nurture,1,2
T0014621,A07347,2024-08-08,Partner,PART_Consultants,2,2
T0014622,A07348,2024-10-22,Paid Search,PS_Brand,1,3
T0014623,A07348,2024-10-22,Paid Search,PS_Competitor,2,3
T0014624,A07348,2024-11-01,Organic Search,ORG_SEO,3,3
T0014625,A07349,2024-05-25,Paid Search,PS_Competitor,1,4
T0014626,A07349,2024-06-16,Paid Social,SOC_Retargeting,2,4
T0014627,A07349,2024-05-22,Organic Search,ORG_SEO,3,4
T0014628,A07349,2024-06-17,Direct,DIR_None,4,4
T0014629,A07350,2024-03-06,Paid Search,PS_Brand,1,2
T0014630,A07350,2024-03-20,Direct,DIR_None,2,2
T0014631,A07351,2023-12-27,Paid Search,PS_Brand,1,2
T0014632,A07351,2024-01-19,Paid Search,PS_Competitor,2,2
T0014633,A07352,2024-03-18,Organic Search,ORG_SEO,1,3
T0014634,A07352,2024-04-06,Paid Social,SOC_Retargeting,2,3
T0014635,A07352,2024-04-06,Organic Search,ORG_SEO,3,3
T0014636,A07353,2025-09-06,Referral,REF_Customer,1,1
T0014637,A07354,2025-01-01,Organic Search,ORG_SEO,1,1
T0014638,A07355,2024-10-23,Email,EML_Reactivation,1,3
T0014639,A07355,2024-10-30,Organic Search,ORG_SEO,2,3
T0014640,A07355,2024-11-07,Email,EML_Reactivation,3,3
T0014641,A07356,2024-08-20,Paid Search,PS_NonBrand,1,3
T0014642,A07356,2024-08-27,Organic Search,ORG_SEO,2,3
T0014643,A07356,2024-09-06,Organic Search,ORG_SEO,3,3
T0014644,A07357,2025-03-17,Paid Search,PS_Competitor,1,2
T0014645,A07357,2025-03-22,Paid Search,PS_NonBrand,2,2
T0014646,A07358,2024-03-02,Paid Social,SOC_Retargeting,1,3
T0014647,A07358,2024-03-15,Paid Search,PS_Brand,2,3
T0014648,A07358,2024-03-27,Organic Search,ORG_SEO,3,3
T0014649,A07359,2024-06-28,Partner,PART_Consultants,1,1
T0014650,A07360,2025-02-14,Paid Social,SOC_Prospecting,1,1
T0014651,A07361,2024-11-01,Direct,DIR_None,1,1
T0014652,A07362,2025-04-16,Paid Social,SOC_Prospecting,1,2
T0014653,A07362,2025-05-02,Email,EML_Nurture,2,2
T0014654,A07363,2025-07-28,Referral,REF_Customer,1,1
T0014655,A07364,2025-06-11,Paid Search,PS_Brand,1,1
T0014656,A07365,2024-04-20,Paid Search,PS_Competitor,1,2
T0014657,A07365,2024-04-23,Organic Search,ORG_SEO,2,2
T0014658,A07366,2024-01-28,Partner,PART_Consultants,1,4
T0014659,A07366,2024-02-08,Partner,PART_Consultants,2,4
T0014660,A07366,2024-02-13,Direct,DIR_None,3,4
T0014661,A07366,2024-02-21,Direct,DIR_None,4,4
T0014662,A07367,2024-04-09,Direct,DIR_None,1,4
T0014663,A07367,2024-03-18,Organic Search,ORG_SEO,2,4
T0014664,A07367,2024-03-18,Referral,REF_Customer,3,4
T0014665,A07367,2024-04-16,Paid Search,PS_Brand,4,4
T0014666,A07368,2025-04-17,Paid Search,PS_Brand,1,2
T0014667,A07368,2025-05-11,Direct,DIR_None,2,2
T0014668,A07369,2025-07-31,Referral,REF_Customer,1,3
T0014669,A07369,2025-07-19,Partner,PART_Community,2,3
T0014670,A07369,2025-08-11,Direct,DIR_None,3,3
T0014671,A07370,2025-08-17,Referral,REF_Customer,1,1
T0014672,A07371,2024-06-19,Referral,REF_Customer,1,2
T0014673,A07371,2024-07-11,Referral,REF_Customer,2,2
T0014674,A07372,2025-06-20,Email,EML_Nurture,1,1
T0014675,A07373,2024-12-05,Partner,PART_Community,1,1
T0014676,A07374,2025-06-10,Referral,REF_Customer,1,1
T0014677,A07375,2024-12-13,Paid Social,SOC_Retargeting,1,1
T0014678,A07376,2024-03-23,Organic Search,ORG_SEO,1,2
T0014679,A07376,2024-03-28,Paid Social,SOC_Video,2,2
T0014680,A07377,2024-01-17,Organic Search,ORG_SEO,1,2
T0014681,A07377,2024-02-12,Paid Search,PS_Brand,2,2
T0014682,A07378,2025-08-22,Organic Search,ORG_SEO,1,3
T0014683,A07378,2025-09-02,Paid Social,SOC_Prospecting,2,3
T0014684,A07378,2025-09-06,Email,EML_Reactivation,3,3
T0014685,A07379,2024-09-09,Paid Search,PS_NonBrand,1,3
T0014686,A07379,2024-09-22,Paid Search,PS_NonBrand,2,3
T0014687,A07379,2024-09-28,Referral,REF_Customer,3,3
T0014688,A07380,2024-08-08,Direct,DIR_None,1,2
T0014689,A07380,2024-08-18,Partner,PART_Consultants,2,2
T0014690,A07381,2024-08-17,Paid Social,SOC_Prospecting,1,2
T0014691,A07381,2024-08-22,Organic Search,ORG_SEO,2,2
T0014692,A07382,2024-09-03,Referral,REF_Customer,1,2
T0014693,A07382,2024-09-05,Direct,DIR_None,2,2
T0014694,A07383,2025-08-29,Organic Search,ORG_SEO,1,4
T0014695,A07383,2025-08-05,Organic Search,ORG_SEO,2,4
T0014696,A07383,2025-08-31,Referral,REF_Customer,3,4
T0014697,A07383,2025-09-02,Paid Search,PS_Competitor,4,4
T0014698,A07384,2024-01-27,Referral,REF_Customer,1,2
T0014699,A07384,2024-02-02,Partner,PART_Community,2,2
T0014700,A07385,2024-03-12,Organic Search,ORG_SEO,1,1
T0014701,A07386,2025-05-15,Direct,DIR_None,1,1
T0014702,A07387,2024-12-08,Email,EML_Reactivation,1,3
T0014703,A07387,2024-11-17,Paid Search,PS_Competitor,2,3
T0014704,A07387,2024-12-11,Referral,REF_Customer,3,3
T0014705,A07388,2024-03-19,Paid Social,SOC_Video,1,1
T0014706,A07389,2024-01-04,Paid Social,SOC_Prospecting,1,3
T0014707,A07389,2023-12-20,Paid Social,SOC_Retargeting,2,3
T0014708,A07389,2024-01-17,Paid Search,PS_Competitor,3,3
T0014709,A07390,2024-05-03,Organic Search,ORG_SEO,1,3
T0014710,A07390,2024-05-11,Direct,DIR_None,2,3
T0014711,A07390,2024-05-22,Paid Search,PS_NonBrand,3,3
T0014712,A07391,2024-06-18,Paid Search,PS_Brand,1,1
T0014713,A07392,2023-12-21,Paid Social,SOC_Prospecting,1,2
T0014714,A07392,2024-01-06,Organic Search,ORG_SEO,2,2
T0014715,A07393,2024-04-20,Direct,DIR_None,1,3
T0014716,A07393,2024-04-23,Direct,DIR_None,2,3
T0014717,A07393,2024-05-16,Paid Social,SOC_Video,3,3
T0014718,A07394,2025-04-05,Paid Search,PS_Brand,1,2
T0014719,A07394,2025-04-12,Paid Social,SOC_Prospecting,2,2
T0014720,A07395,2025-07-02,Paid Social,SOC_Retargeting,1,2
T0014721,A07395,2025-07-02,Paid Search,PS_NonBrand,2,2
T0014722,A07396,2025-07-04,Paid Search,PS_NonBrand,1,2
T0014723,A07396,2025-07-30,Referral,REF_Customer,2,2
T0014724,A07397,2024-09-09,Paid Search,PS_NonBrand,1,1
T0014725,A07398,2024-07-08,Email,EML_Reactivation,1,2
T0014726,A07398,2024-07-26,Organic Search,ORG_SEO,2,2
T0014727,A07399,2025-09-29,Direct,DIR_None,1,1
T0014728,A07400,2025-04-10,Paid Social,SOC_Retargeting,1,2
T0014729,A07400,2025-05-03,Paid Social,SOC_Retargeting,2,2
T0014730,A07401,2024-12-03,Referral,REF_Customer,1,1
T0014731,A07402,2024-06-12,Email,EML_Reactivation,1,1
T0014732,A07403,2024-07-18,Email,EML_Reactivation,1,3
T0014733,A07403,2024-07-02,Organic Search,ORG_SEO,2,3
T0014734,A07403,2024-07-30,Partner,PART_Community,3,3
T0014735,A07404,2024-11-22,Paid Social,SOC_Prospecting,1,1
T0014736,A07405,2024-11-28,Paid Social,SOC_Retargeting,1,2
T0014737,A07405,2024-12-08,Paid Social,SOC_Video,2,2
T0014738,A07406,2024-01-05,Direct,DIR_None,1,1
T0014739,A07407,2025-09-07,Direct,DIR_None,1,1
T0014740,A07408,2024-12-26,Paid Search,PS_Competitor,1,2
T0014741,A07408,2024-12-30,Organic Search,ORG_SEO,2,2
T0014742,A07409,2025-01-08,Referral,REF_Customer,1,1
T0014743,A07410,2024-05-14,Partner,PART_Community,1,3
T0014744,A07410,2024-04-17,Organic Search,ORG_SEO,2,3
T0014745,A07410,2024-05-12,Direct,DIR_None,3,3
T0014746,A07411,2025-05-01,Email,EML_Reactivation,1,2
T0014747,A07411,2025-04-29,Direct,DIR_None,2,2
T0014748,A07412,2025-04-01,Paid Search,PS_Brand,1,2
T0014749,A07412,2025-04-12,Organic Search,ORG_SEO,2,2
T0014750,A07413,2024-02-12,Paid Search,PS_NonBrand,1,3
T0014751,A07413,2024-02-21,Paid Search,PS_Competitor,2,3
T0014752,A07413,2024-02-25,Paid Social,SOC_Video,3,3
T0014753,A07414,2025-01-10,Paid Social,SOC_Prospecting,1,1
T0014754,A07415,2025-02-08,Organic Search,ORG_SEO,1,2
T0014755,A07415,2025-02-15,Paid Search,PS_Competitor,2,2
T0014756,A07416,2025-05-25,Paid Social,SOC_Video,1,2
T0014757,A07416,2025-06-17,Referral,REF_Customer,2,2
T0014758,A07417,2024-04-15,Paid Search,PS_NonBrand,1,2
T0014759,A07417,2024-05-09,Paid Social,SOC_Video,2,2
T0014760,A07418,2025-07-06,Organic Search,ORG_SEO,1,2
T0014761,A07418,2025-07-16,Paid Search,PS_Competitor,2,2
T0014762,A07419,2024-09-25,Partner,PART_Community,1,3
T0014763,A07419,2024-10-16,Partner,PART_Consultants,2,3
T0014764,A07419,2024-10-22,Paid Search,PS_Brand,3,3
T0014765,A07420,2024-01-30,Paid Social,SOC_Video,1,2
T0014766,A07420,2024-02-25,Direct,DIR_None,2,2
T0014767,A07421,2024-02-12,Organic Search,ORG_SEO,1,2
T0014768,A07421,2024-02-29,Direct,DIR_None,2,2
T0014769,A07422,2024-05-03,Direct,DIR_None,1,1
T0014770,A07423,2024-06-30,Direct,DIR_None,1,1
T0014771,A07424,2024-11-12,Email,EML_Nurture,1,1
T0014772,A07425,2025-04-16,Organic Search,ORG_SEO,1,2
T0014773,A07425,2025-04-18,Paid Social,SOC_Prospecting,2,2
T0014774,A07426,2024-04-27,Organic Search,ORG_SEO,1,1
T0014775,A07427,2025-09-08,Organic Search,ORG_SEO,1,2
T0014776,A07427,2025-09-27,Direct,DIR_None,2,2
T0014777,A07428,2024-03-13,Paid Search,PS_NonBrand,1,4
T0014778,A07428,2024-04-11,Paid Social,SOC_Prospecting,2,4
T0014779,A07428,2024-03-22,Paid Search,PS_Brand,3,4
T0014780,A07428,2024-04-08,Referral,REF_Customer,4,4
T0014781,A07429,2025-01-11,Paid Search,PS_NonBrand,1,1
T0014782,A07430,2025-08-01,Organic Search,ORG_SEO,1,2
T0014783,A07430,2025-08-22,Email,EML_Nurture,2,2
T0014784,A07431,2025-06-14,Paid Search,PS_Brand,1,1
T0014785,A07432,2025-02-10,Direct,DIR_None,1,1
T0014786,A07433,2025-03-28,Paid Search,PS_Brand,1,2
T0014787,A07433,2025-03-27,Paid Social,SOC_Video,2,2
T0014788,A07434,2024-03-21,Organic Search,ORG_SEO,1,1
T0014789,A07435,2024-01-05,Paid Social,SOC_Retargeting,1,2
T0014790,A07435,2024-01-03,Direct,DIR_None,2,2
T0014791,A07436,2024-10-05,Paid Search,PS_Competitor,1,2
T0014792,A07436,2024-10-06,Partner,PART_Community,2,2
T0014793,A07437,2024-02-20,Email,EML_Nurture,1,3
T0014794,A07437,2024-02-21,Organic Search,ORG_SEO,2,3
T0014795,A07437,2024-02-20,Referral,REF_Customer,3,3
T0014796,A07438,2024-08-06,Referral,REF_Customer,1,2
T0014797,A07438,2024-08-22,Referral,REF_Customer,2,2
T0014798,A07439,2024-05-20,Organic Search,ORG_SEO,1,2
T0014799,A07439,2024-05-23,Organic Search,ORG_SEO,2,2
T0014800,A07440,2025-08-13,Organic Search,ORG_SEO,1,1
T0014801,A07441,2025-07-20,Paid Social,SOC_Retargeting,1,2
T0014802,A07441,2025-07-19,Organic Search,ORG_SEO,2,2
T0014803,A07442,2025-06-08,Organic Search,ORG_SEO,1,3
T0014804,A07442,2025-05-29,Paid Social,SOC_Prospecting,2,3
T0014805,A07442,2025-06-06,Organic Search,ORG_SEO,3,3
T0014806,A07443,2025-03-25,Paid Search,PS_Competitor,1,1
T0014807,A07444,2024-04-02,Paid Search,PS_NonBrand,1,3
T0014808,A07444,2024-03-14,Paid Search,PS_Competitor,2,3
T0014809,A07444,2024-04-03,Paid Social,SOC_Retargeting,3,3
T0014810,A07445,2024-01-10,Direct,DIR_None,1,2
T0014811,A07445,2024-01-26,Organic Search,ORG_SEO,2,2
T0014812,A07446,2025-02-08,Referral,REF_Customer,1,2
T0014813,A07446,2025-02-12,Paid Social,SOC_Prospecting,2,2
T0014814,A07447,2025-02-05,Paid Search,PS_Brand,1,1
T0014815,A07448,2024-08-28,Direct,DIR_None,1,3
T0014816,A07448,2024-08-10,Partner,PART_Community,2,3
T0014817,A07448,2024-08-31,Paid Search,PS_Competitor,3,3
T0014818,A07449,2024-10-16,Email,EML_Nurture,1,3
T0014819,A07449,2024-10-11,Organic Search,ORG_SEO,2,3
T0014820,A07449,2024-10-29,Email,EML_Nurture,3,3
T0014821,A07450,2024-11-08,Email,EML_Reactivation,1,1
T0014822,A07451,2024-06-04,Organic Search,ORG_SEO,1,2
T0014823,A07451,2024-06-04,Direct,DIR_None,2,2
T0014824,A07452,2024-07-23,Organic Search,ORG_SEO,1,1
T0014825,A07453,2024-09-26,Partner,PART_Consultants,1,1
T0014826,A07454,2025-01-11,Paid Social,SOC_Retargeting,1,2
T0014827,A07454,2025-01-12,Organic Search,ORG_SEO,2,2
T0014828,A07455,2025-08-23,Organic Search,ORG_SEO,1,3
T0014829,A07455,2025-09-06,Direct,DIR_None,2,3
T0014830,A07455,2025-09-08,Paid Social,SOC_Prospecting,3,3
T0014831,A07456,2024-12-06,Referral,REF_Customer,1,3
T0014832,A07456,2024-11-18,Organic Search,ORG_SEO,2,3
T0014833,A07456,2024-12-04,Direct,DIR_None,3,3
T0014834,A07457,2025-03-23,Partner,PART_Consultants,1,2
T0014835,A07457,2025-04-05,Paid Search,PS_NonBrand,2,2
T0014836,A07458,2025-05-27,Paid Search,PS_NonBrand,1,2
T0014837,A07458,2025-05-29,Email,EML_Nurture,2,2
T0014838,A07459,2024-03-08,Referral,REF_Customer,1,1
T0014839,A07460,2025-01-19,Direct,DIR_None,1,3
T0014840,A07460,2025-01-30,Organic Search,ORG_SEO,2,3
T0014841,A07460,2025-02-11,Paid Search,PS_Brand,3,3
T0014842,A07461,2024-10-20,Partner,PART_Community,1,3
T0014843,A07461,2024-10-19,Organic Search,ORG_SEO,2,3
T0014844,A07461,2024-11-03,Organic Search,ORG_SEO,3,3
T0014845,A07462,2024-12-30,Direct,DIR_None,1,1
T0014846,A07463,2023-12-27,Organic Search,ORG_SEO,1,2
T0014847,A07463,2024-01-17,Paid Social,SOC_Retargeting,2,2
T0014848,A07464,2025-07-13,Direct,DIR_None,1,3
T0014849,A07464,2025-07-20,Organic Search,ORG_SEO,2,3
T0014850,A07464,2025-08-05,Organic Search,ORG_SEO,3,3
T0014851,A07465,2025-08-25,Organic Search,ORG_SEO,1,2
T0014852,A07465,2025-09-05,Organic Search,ORG_SEO,2,2
T0014853,A07466,2023-12-30,Paid Search,PS_Brand,1,2
T0014854,A07466,2023-12-30,Email,EML_Nurture,2,2
T0014855,A07467,2024-04-25,Paid Search,PS_NonBrand,1,2
T0014856,A07467,2024-05-13,Paid Search,PS_NonBrand,2,2
T0014857,A07468,2024-04-02,Paid Search,PS_NonBrand,1,2
T0014858,A07468,2024-04-22,Email,EML_Reactivation,2,2
T0014859,A07469,2025-05-11,Referral,REF_Customer,1,1
T0014860,A07470,2025-01-13,Paid Search,PS_Brand,1,1
T0014861,A07471,2024-04-20,Paid Search,PS_Brand,1,1
T0014862,A07472,2025-05-21,Email,EML_Nurture,1,2
T0014863,A07472,2025-06-01,Partner,PART_Consultants,2,2
T0014864,A07473,2024-08-17,Referral,REF_Customer,1,3
T0014865,A07473,2024-08-01,Organic Search,ORG_SEO,2,3
T0014866,A07473,2024-08-18,Paid Social,SOC_Video,3,3
T0014867,A07474,2024-10-02,Paid Search,PS_Brand,1,3
T0014868,A07474,2024-10-23,Direct,DIR_None,2,3
T0014869,A07474,2024-10-24,Organic Search,ORG_SEO,3,3
T0014870,A07475,2024-09-02,Direct,DIR_None,1,4
T0014871,A07475,2024-08-23,Email,EML_Nurture,2,4
T0014872,A07475,2024-09-06,Paid Search,PS_Competitor,3,4
T0014873,A07475,2024-09-10,Paid Search,PS_Brand,4,4
T0014874,A07476,2024-10-30,Paid Search,PS_NonBrand,1,3
T0014875,A07476,2024-11-25,Organic Search,ORG_SEO,2,3
T0014876,A07476,2024-11-26,Direct,DIR_None,3,3
T0014877,A07477,2024-11-03,Referral,REF_Customer,1,1
T0014878,A07478,2024-06-04,Paid Search,PS_Competitor,1,3
T0014879,A07478,2024-05-30,Referral,REF_Customer,2,3
T0014880,A07478,2024-06-25,Paid Social,SOC_Prospecting,3,3
T0014881,A07479,2024-09-25,Partner,PART_Consultants,1,2
T0014882,A07479,2024-09-27,Paid Search,PS_Competitor,2,2
T0014883,A07480,2025-07-22,Paid Search,PS_Competitor,1,4
